Scenario,Algorithm,Generation,median,q1,q3
Intersection_Easy,nsga2,20,0.07201971635510632,0.047536715146793376,0.07995457631417482
Intersection_Easy,nsga2,21,0.07366110889846117,0.056040163628248145,0.0820358443814742
Intersection_Easy,nsga2,22,0.07562959253274107,0.057397987789278536,0.0880543016829056
Intersection_Easy,nsga2,23,0.07563981906211312,0.06159685061014623,0.08886930516081051
Intersection_Easy,nsga2,24,0.07868699614524237,0.06332608850650887,0.08931601189352942
Intersection_Easy,nsga2,25,0.07868699614524237,0.06835738948853681,0.08934396820926473
Intersection_Easy,nsga2,26,0.08004193901466744,0.06882060852986605,0.08934824227629523
Intersection_Easy,nsga2,27,0.08007067471838919,0.06955023832068385,0.08977300796726878
Intersection_Easy,nsga2,28,0.08031216479658468,0.06955025549173388,0.08991188654337823
Intersection_Easy,nsga2,29,0.0804840745953673,0.06955642174231644,0.09021330305419023
Intersection_Easy,nsga2,30,0.08077374325273406,0.06970658867740406,0.09269677066999976
Intersection_Easy,nsga2,31,0.08077784556294092,0.06971466352831183,0.09270147042606526
Intersection_Easy,nsga2,32,0.08125776036539618,0.0697166968863861,0.09353378111376653
Intersection_Easy,nsga2,33,0.08281113515178543,0.07160340291320563,0.09354967577383747
Intersection_Easy,nsga2,34,0.08353232646748693,0.07237000710792083,0.09358406516894197
Intersection_Easy,nsga2,35,0.08501963756418533,0.07342858896038945,0.09390155998821575
Intersection_Easy,nsga2,36,0.08501963756418533,0.07368952386040858,0.09488216989361277
Intersection_Easy,nsga2,37,0.08658891168571595,0.07477493288849164,0.09528489272775637
Intersection_Easy,nsga2,38,0.08798681974273662,0.07482144585500022,0.09531558179454944
Intersection_Easy,nsga2,39,0.08801327413815291,0.07502128905492712,0.09531823839237126
Intersection_Easy,nsga2,40,0.08898869174232206,0.07590350119065657,0.09568064805050339
Intersection_Easy,nsga2,41,0.08989146382889182,0.07598293660728579,0.09569893548874545
Intersection_Easy,nsga2,42,0.08994410053362469,0.07606770054657963,0.09576512979910692
Intersection_Easy,nsga2,43,0.09010952699740221,0.07606770054657963,0.09584069039719921
Intersection_Easy,nsga2,44,0.09059745332036251,0.07653645699809698,0.09663860630161576
Intersection_Easy,nsga2,45,0.09120369362378777,0.07792965709851217,0.0979987643872689
Intersection_Easy,nsga2,46,0.09121414247721898,0.07795176671987677,0.09825671897133677
Intersection_Easy,nsga2,47,0.09121414247721898,0.07808014220825249,0.09830074737216325
Intersection_Easy,nsga2,48,0.09122966637018737,0.07808014220825249,0.09830074737216325
Intersection_Easy,nsga2,49,0.09123311361758148,0.07811966654151146,0.09830074737216325
Intersection_Easy,nsga2,50,0.09123951193810675,0.07811967793850343,0.09878797764915015
Intersection_Easy,nsga2,51,0.09291673579222014,0.0781266270551501,0.09879092980263766
Intersection_Easy,nsga2,52,0.09291750753329334,0.0781325927437285,0.09879921684160925
Intersection_Easy,nsga2,53,0.094514201955161,0.08526112979164804,0.09879953976810947
Intersection_Easy,nsga2,54,0.09560940044358929,0.08604512052011219,0.09880978046898113
Intersection_Easy,nsga2,55,0.09560940044358929,0.08630506714695237,0.09881470122008745
Intersection_Easy,nsga2,56,0.0957427933720309,0.0865094174175552,0.10017755041816409
Intersection_Easy,nsga2,57,0.09575156805643162,0.0865094174175552,0.10017768653207482
Intersection_Easy,nsga2,58,0.09586870357757576,0.08754296285648837,0.10019984255342049
Intersection_Easy,nsga2,59,0.09691751818424638,0.0878315278903707,0.10021090068318518
Intersection_Easy,nsga2,60,0.09720169485825432,0.0884394755854998,0.10021090068318518
Intersection_Easy,nsga2,61,0.09770751273058234,0.08849301989370638,0.10044407169019279
Intersection_Easy,nsga2,62,0.09794122620700114,0.08849301989370638,0.10096476445498441
Intersection_Easy,nsga2,63,0.09816300451885684,0.08849301989370638,0.10096477765220391
Intersection_Easy,nsga2,64,0.09827001520223896,0.08868821329652575,0.10096484212017237
Intersection_Easy,nsga2,65,0.09827021439537734,0.08868821329652575,0.10098062829989793
Intersection_Easy,nsga2,66,0.09861177088901114,0.08868821329652575,0.10099959307298803
Intersection_Easy,nsga2,67,0.09861222858163979,0.09372181674472312,0.10099962446258332
Intersection_Easy,nsga2,68,0.09898953692466114,0.09373035282682383,0.10120767016241697
Intersection_Easy,nsga2,69,0.0990034206224283,0.09376706650400445,0.1012078305704627
Intersection_Easy,nsga2,70,0.10021212084890163,0.0944243999385553,0.10120783875693636
Intersection_Easy,nsga2,71,0.10021286932056295,0.0944243999385553,0.10120789194570602
Intersection_Easy,nsga2,72,0.10035020221072977,0.09442445183134739,0.10120789194570602
Intersection_Easy,nsga2,73,0.10035430993963668,0.09442445183134739,0.10154768034693126
Intersection_Easy,nsga2,74,0.10118405439231896,0.09442445183134739,0.10206054835664068
Intersection_Easy,nsga2,75,0.10146777530384479,0.09442449656313659,0.10357168687387105
Intersection_Easy,nsga2,76,0.10146777530384479,0.09442638749397594,0.10357265231914826
Intersection_Easy,nsga2,77,0.10193989895488556,0.09458296974503723,0.10359216683527742
Intersection_Easy,nsga2,78,0.10193993183791457,0.09458296974503723,0.10435674011997481
Intersection_Easy,nsga2,79,0.1029303219064282,0.09458515501982379,0.10441345631684948
Intersection_Easy,nsga2,80,0.10295264747404462,0.09458515996821139,0.10445631774584949
Intersection_Easy,qehvi,1,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
Intersection_Easy,qehvi,2,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
Intersection_Easy,qehvi,3,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
Intersection_Easy,qehvi,4,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
Intersection_Easy,qehvi,5,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
Intersection_Easy,qehvi,6,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
Intersection_Easy,qehvi,7,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
